,Tweet Id,Datetime,Text,Username,,Text PT 2 final
2642,902319733508382720,2017-08-28 23:59:23+00:00,"Y todo lo anterior nos lleva a la sombre de la hiperinflacion: el precio en el mercado libre del dolar, el paralelo https://t.co/G1ftNscrDj",AlexGuerreroE,"And all the above takes us to the shadh of hyperinflation: the price in the free dollar market, the parallel https://t.co/g1ftnscrdj","And all the above takes us to the shadh of hyperinflation: The price in the free dollar market, the parallel https://t.co/g1ftnscrdj"
2643,902319432818675712,2017-08-28 23:58:11+00:00,"Si me diesen un dolar por cada vez que digo ""Ojalá me muera"" al día, ya tendría dinero suficiente para huir de Venezuela.",hopelesstom,"If I gave me a dollar for every time I say ""I hope I die"" a day, I would have enough money to flee from Venezuela.","IF I Gave Me A Dollar For Every Time I Say ""I Hope I Die"" A Day, I Would Have Enough Money to Flee from Venezuela."
2644,902319398131728384,2017-08-28 23:58:03+00:00,"Afiliados Top story: El dólar termina la jornada en 18.19 pesos | Noticias de M… https://t.co/yDEJZOWVzi, see more https://t.co/KnJ5vCeNqv",MediosMasivos,"Affiliates Top Story: The dollar finishes the day in 18.19 pesos | News of m ... https://t.co/ydejzowvzi, see more https://t.co/knj5vcenqv","Affiliates Top Story: The Dollar Finishes The Day In 18.19 Weights | News of m ... https://t.co/ydejzowvzi, See More https://t.co/knj5vcenqv"
2645,902319275960143874,2017-08-28 23:57:34+00:00,Analistas opinan que el Dólar oscilará entre los $17.50 y $18.50 en la primer quincena de Septiembre.,HerelioAsesores,Analysts believe that the dollar will range between $ 17.50 and $ 18.50 at the first half of September.,Analyst Believe that The Dollar Will Range Between $ 17.50 and $ 18.50 at the First Half of September.
2646,902319171731673088,2017-08-28 23:57:09+00:00,"""Dolar/TL'de 3.35'ler konuşulabilir"" 
 https://t.co/bHFtpaBJjo",SercanSenpinar,"""Dolar / tl'de 3.35'ler konuşulabilil""
 https://t.co/bhftpabjjo.","""Dolar / TL'de 3.35'ler konuşulabil""
 https://t.co/bhftpabjjo."
2647,902318937504968705,2017-08-28 23:56:13+00:00,"El régimen tilda de dólar criminal a Dolartoday, el dolar Dicom se ubica en Bs. 9.101,00 x USD oficializando la devaluación del Bolívar",Vampyranch,"The Criminal Dollar Tilda Regime to Dollartoday, the DICOM dollar is located in BS. 9.101.00 x USD Familyizing the Devaluation of Bolívar","The Criminal Dollar Tilda Regime to Dollartoday, The Dicom Dollar is located in bs. 9.101.00 x USD Familyizing The Devaluation of Bolivar"
2648,902318910090784769,2017-08-28 23:56:07+00:00,@JawlineKING Gamain dolar ah bang,unofficialKDN,@JAWLINKING GAMAIN DOOLAR AH BANG,@Jawlinking gamain doolar ah bang
2649,902318773419606016,2017-08-28 23:55:34+00:00,@dicomve @SubastaDicom la realidad del negocio del dólar. https://t.co/UCG2OHsEcl,AlexanRunner,@dicomve @subastadicom The reality of the dollar business. https://t.co/ucg2ohsecl,@dicomve @subastadicom the reality of the dollar business. https://t.co/ucg2ohsecl
2650,902318744776589313,2017-08-28 23:55:27+00:00,@IRENECUMH ngga ada receh ada nya dolar ^^,yuraxxxx101,@Irenecumh ngga ada praya ada nya dollar ^^,@Irenecumh ngga ada praya ada nya dollar ^^
2651,902682272155017216,2017-08-29 23:59:59+00:00,Aprende como ganar 100 dolares cada día en https://t.co/690PlleBiP #Clixsense  #Neobux #Dolar,100dolaresdia,Learn how to win 100 dollars every day at https://t.co/690pllebip #clixsense #neobux #dolar,Learn How To Win 100 Dollars Every Day at https://t.co/690pllebip #clixsense #neobux #dolar
2652,902682240089542658,2017-08-29 23:59:51+00:00,¡Falso! Página del CNE no fue hackeada (+Dolar Today) https://t.co/Hs4C6vEzLg #27Ago https://t.co/HbV4HgVnAy,PuebloyTropa,Fake! CNE page was not hacked (+ dollar today) https://t.co/hs4c6vezlg # 27 card https://t.co/hbv4hgvnay,Fake! CNE Page was not hacked (+ dollar today) https://t.co/hs4c6zzlg # 27 card https://t.co/hbv4hgvnay
2653,902682216798584836,2017-08-29 23:59:46+00:00,"Mañana #dolar en #Colombia $2,940.35 ganó $6,12 con respecto a la TRM vigente hoy de $2,934.23 vía @MundoVideo https://t.co/mR4yfItK5S",MundoVideo,"Tomorrow #dolar on #Colombia $ 2,940.35 won $ 6,12 with respect to the current TRM today of $ 2,934.23 via @mundovideo https://t.co/mr4yfitk5s","Tomorrow #dolar on #colombia $ 2,940.35 Won $ 6.12 With respect to the Current TRM Today of $ 2,934.23 via @mundovideo https://t.co/mr4yfitk5s"
2654,902682082505351168,2017-08-29 23:59:14+00:00,El dólar paralelo sigue en guerra: Traspasó una nueva barrera https://t.co/5SQBkAjg72 https://t.co/xzGR9BuQ67,ParaoJuan,The parallel dollar is still at war: he passed a new barrier https://t.co/5sqbkajg72 https://t.co/xzgr9buq67,The Parallel Dollar is Still at War: He passed the New Barrier https://t.co/5sqbkajg72 https://t.co/xzgr9buq67
2655,902681382249484288,2017-08-29 23:56:27+00:00,"El temor a un impuesto a la renta financiera hizo subir el dólar a 17,65 pesos https://t.co/Yff6ZrXtdb https://t.co/scNXr2GixQ",RadioMas935,The fear of a financial income tax made the dollar climb to 17.65 pesos https://t.co/yff6zrxtdb https://t.co/scnxr2gixq,The Fear of the Financial Income Tax Made The Dollar Climb to 17.65 Https://t.co/Yff6zrxtdb https://t.co/scnxr2gixq
2656,902681271729614848,2017-08-29 23:56:00+00:00,dolar tuday,manolo_isabel,Dolar Tuday.,Dolar Tuday.
2657,902681018712420354,2017-08-29 23:55:00+00:00,A Bs. 9.101 por dólar cerró la última subasta Dicom para personas naturales. https://t.co/o9zZPC9rp0,LabLabor1,A BS 9.101 per dollar closed the last DICOM auction for natural persons. https://t.co/O9ZZPC9RP0.,BS 9.101 Per Dollar Closed The Last Dicom Auction for Natural Persons. https://t.co/o9zzpc9rp0.
2658,902680824922898433,2017-08-29 23:54:14+00:00,Prefiero el dólar capitalista que el bolívar socialista #VzlaNoViveSobrevive,yerhsonwiche,I prefer the capitalist dollar that the socialist bolivar #vzlanovivesObrevive,I prefer the capitalist dollar that the socialist bolivar #vzlanovivesobrevive
2659,902680743356362753,2017-08-29 23:53:54+00:00,"Vou escrever meu texto que vai pagar em DÓLAR

desejem-me boa sorte",GabrielMP_19,"Vou escrever meu text that is going to pay for dollar

Desjem-Me Boa Sorte","I'll write my text that is going to pay for dollar

Give me good luck"
2660,902680736469327872,2017-08-29 23:53:53+00:00,"@rfantuzzih Y el 43pct de alza del dolar entre 2013 y 2015??? Pagó el consumidor  con 5pct ipc, una q sea buena para el chileno de a pie. No le parece?",miguelcb_2010,"@rfantuzzih and the 43pct of alza del dollar between 2013 and 2015 ??? He paid the consumer with 5pct IPC, one that is good for the Chilean on foot. Do not you think?","@rfantuzzih and the 43pct of Alza del Dollar Between 2013 and 2015 ??? HE PAID THE CONSUMER WITH 5PCT IPC, One That Is Good for The Chilean On Foot. Do Not You Think?"
2661,902680702046568448,2017-08-29 23:53:45+00:00,@niico553 @Wachit0 Y como ahora el dólar está a 630 está más barato,Tomasameee,@ niico553 @ Wachit0 and as now the dollar is 630 is cheaper,@ niico553 @ wachit0 and as now the dollar is 630 is cheaper
2662,903044627619610628,2017-08-30 23:59:51+00:00,@atalayismail16 @Codemasters @F1 what dolar bu biladeer 🙊😲,totheendmis,@ ATAALAYISMAIL16 @codeMessers @ F1 What Dolar Bu Biladeer 🙊😲,@ AtaalayisMail16 @codemessers @ F1 What Dolar Bu Biladeer 🙊😲
2663,903044608908603392,2017-08-30 23:59:47+00:00,"Dolar makin hari makin naek,barang2 makin mahal,penghasilan segitu2 aja,,butuh solusi 089665206002 PIN:5A4D04E2",_obat_tinggi,"Dollar Makin Hari Makin Naek, Barang2 Makin Mahal, Penghasilan Segitu2 AJA ,, Butuh Solusi 089665206002 Pin: 5A4D04E2","Dollar Makin Hari Makin Naek, Barang2 Makin Mahal, Penghasilan Segititute2 Aja ,, Butuh Solusi 089665206002 Pin: 5A4D04E2"
2664,903044608376090624,2017-08-30 23:59:47+00:00,"Oro cotiza estable, pero ¿qué pasa con el dólar? ► https://t.co/Liu8sIcKuQ https://t.co/SveMbXsDIa",EconomiaECpe,"Gold quote stable, but what about the dollar? ► https://t.co/liu8sickuq https://t.co/svembxsdia.","GOLD QUOTE STABLE, BUT What About the Dollar? ► https://t.co/liu8sickuq https://t.co/svobxsdia."
2665,903044545121853441,2017-08-30 23:59:31+00:00,"Eu tava com menos 1 dolar de btc, agora subiu pra 3 dólares, queeee, subiu quanto isso? N devia ter parado afs",MatheusUchiiha,"EU TAVA COM minus 1 dollar from BTC, Agora Subiu Pra 3 Dollars, Queeee, Subiu Qanto ISSO? N devia ter stops afs","I was with minus 1 dollar from btc, now went up to 3 dollars, queeee, went up to this? I should not have stops afs"
2666,903044497805897728,2017-08-30 23:59:20+00:00,Dolar AS Jaga Penguatan Respon Data Ekonomi https://t.co/wc1WOf9Bim,kabarberita,Dolar Ace Jaga Penguatan Respon Data Ekonomi https://t.co/wc1wof9bim,Dolar Ace Jaga Penguatan respond to date ekonomi https://t.co/wc1wof9bim
2667,903044464637337600,2017-08-30 23:59:12+00:00,¿Por qué sube el dolar luego de las PASO? https://t.co/Rzxs2nzCI9,smokelabs_,Why does the dollar go up after the passage? https://t.co/rzxs2nzci9.,Why does The Dollar Go Up After the Passage? https://t.co/rzxs2nzci9.
2668,903044416444784642,2017-08-30 23:59:01+00:00,"Dolar preferencial a bs 10, para traer a los mismos bates quebrados, siempre les generará ganancias a los equipos #AsiCualquiera https://t.co/sb43P18JOu",ElAnkel_1,"Preferential dollar to BS 10, to bring the same broken bats, you will always generate profits to the teams #asicuable https://t.co/sb43p18jou","Preference Dollar to Bs 10, To Bring The Same Battes, You Will Always Generate Profits To The Teams #ASICUABLE https://t.co/sb43p18jou"
2669,903044178942164992,2017-08-30 23:58:04+00:00,Torrealba: Dólar paralelo es el principal enemigo del poder adquisitivo de los trabajadores https://t.co/f88BPSQzH3 https://t.co/npoRbFOEh8,InfoGlobal_vzla,Torrealba: parallel dollar is the main enemy of the acquisitive power of workers https://t.co/f88bpsqzh3 https://t.co/nporbfoeh8,TorreAlba: Parallel Dollar is the Main Enemy of the Acquisitive Power of Workers https://t.co/f88bpsqzh3 https://t.co/nPfoeH8
2670,903044089217769472,2017-08-30 23:57:43+00:00,Eu só queria q o dólar fosse 1 real,_nanapirulito,Eu Só Queria Q or Dollar Fosse 1 Real,I just wanted to or Dollar was 1 real
2671,903044085778456576,2017-08-30 23:57:42+00:00,¿Por qué sube el dolar luego de las PASO? https://t.co/TSepUrtguB,Nexofin,Why does the dollar go up after the passage? https://t.co/tsepurtub.,Why does The Dollar Go Up After the Passage? https://t.co/tsepurtub.
2672,903043861785624577,2017-08-30 23:56:49+00:00,"Si pemburu dolar 😁
#cs_kental 😏
Kho Lii Ya",momozhiie10,"Yes Pemburu Dolar 😁
#cs_kental 😏.
Kho Lii Ya","YES Pemburu Dolar 😁
#cs_kental 😏.
Kho Lii Ya"
2673,903406974641065988,2017-08-31 23:59:41+00:00,@NDtitulares No son ni 150 USD a precio real del dolar...,diegoludovic59,@NDTIBARIAS are neither 150 USD at real price of the dollar ...,@NDTIBARIAS ARE NEITER 150 USD AT REAL PRICE OF THE DOLLAR ...
2674,903406876427264001,2017-08-31 23:59:18+00:00,@DrodriguezVen Mientras tanto la comision trabaja pongan un precio fijo al dolar y decreten q. Solo a ese precio se vende alimentos.,emariv,@Drodriguezven Meanwhile the commission works put a fixed price to the dollar and decree q. Only at that price is sold food.,@Drodriguezven Meanwhile The Commission Works Put A Fixed Price to the Dollar and Decree q. Only at that price is sold food.
2675,903406872295854081,2017-08-31 23:59:17+00:00,@Mauroliino Y que cada una me preste un dolar.,imitando_genios,@Mauroliino and that each one lends me a dollar.,@Mauroliino and that Each One Lends me to Dollar.
2676,903406793279275012,2017-08-31 23:58:58+00:00,Dólar Dicom para personas naturales pasó de Bs. 9.101 a Bs. 11.401 en una semana: Entonces #tropa ¿Cierto o no? https://t.co/FNBJ8jb4ck,yolevenezuela,Dollar Dicom for Natural Persons went from Bs. 9.101 A Bs. 11.401 in a week: Then #TRAPA Right or not? https://t.co/fnbj8jb4ck.,Dollar Dicom for Natural Persons Went from Bs. 9.101 BS. 11.401 IN WEEK: Then #Trapa Right OR NOT? https://t.co/fnbj8jb4ck.
2677,903406728284446720,2017-08-31 23:58:43+00:00,@ElyangelicaNews @lortegadiaz Es + yo creo q ese dólar es producto de la venta de drogas de @dcabellor cartel de los soles.  Xq ya sabían q la fiscal la iba a traicionar,pueblovalientes,@ElyAngelicaNews @LerteGadiaz EN + I think that dollar is the product of the drug sale of @dcabellor poster of the suns. Xq already knew that the prosecutor was going to betray her,@EnyAngelicaNews @Letegadiaz en + I think that dollar is the product of the drug place of @dcabellor poster of the suns. XQ Already Knew that the Prosecutor was going to Betray Her
2678,903406545802842112,2017-08-31 23:57:59+00:00,"o dólar vale mais que eu 
eita fodeu",_bruxaurbana,"or dollar is worth that eu
EITA FODEU.","or Dollar is worth that I
Eita fucked."
2679,903406516463656961,2017-08-31 23:57:52+00:00,Hay que aprovechar que bajó el dólar wn.,joelynott,You have to take advantage of the WN dollar.,You have to take advantage of the wn dollar.
2680,903406490689601537,2017-08-31 23:57:46+00:00,@dejalubi @chinochinchulin La escuela no esta para hablar de politica. Si no hablemos de todo y a la mierda el estudio. Cuentenle a los pibes del dólar o pbi nose..,tincho8518,@dejalubi @chinochinchulin School is not going to talk about politics. If we do not talk about everything and fuck the studio. Tell the pibes of the dollar or PBI Nose ..,@dejalubi @Chinochinchulin School is Not Going to Talk About Politics. If not Talk About Everything and Fuck The Studio. Tell The Pibes of the Dollar or PBI Nose ..
2681,903406487501983745,2017-08-31 23:57:45+00:00,"Dolar en México al dia: 31/08/2017, 4:57 pm: Ixe: Compra $16.70 - Venta $18.10 HSBC: Compra… https://t.co/bNsEI6n4Rd",DolarEnMexico,"Dollar in Mexico a day: 08/31/2017, 4:57 pm: IXE: Buy $ 16.70 - Sale $ 18.10 HSBC: purchase ... https://t.co/bensei6n4rd","Dollar in Mexico a day: 08/31/2017, 4:57 PM: IXE: Buy $ 16.70 - Sale $ 18.10 HSBC: Purchase ... https://t.co/bensei6n4rd"
2682,903406384800260098,2017-08-31 23:57:21+00:00,"Dólar Dicom para personas naturales pasó de Bs. 9.101 a Bs. 11.401 en una semana
https://t.co/LKutUfFL0M https://t.co/YhkuTSyl08",EfectoCocuyo,"Dollar Dicom for Natural People passed by Bs. 9.101 A Bs. 11,401 in a week
https://t.co/lkutuffl0m https://t.co/yhkutsyl08.","Dollar Dicom is Natural People Passed by Bs. 9.101 to BS. 11,401 IN A WEEK
https://t.co/lkutuffl0m https://t.co/yhkutsyl08."
2683,903406324666568704,2017-08-31 23:57:06+00:00,¡MADURO LE MIENTE A VENEZUELA! Dólar Dicom cerró este jueves en Bs.11.311 -► https://t.co/EfINDVv1OG,moniscout,Maduro lies to Venezuela! Dollar DICOM closed this Thursday at BS.11.311 -► https://t.co/efindvv1og,Mature Lies to Venezuela! Dollar Dicom Closed this thursday at bs.11.311-► https://t.co/efindvv1og
2684,903769437689524224,2017-09-01 23:59:59+00:00,Aprende como ganar 100 dolares cada día en https://t.co/XhFdTjCj4c #Clixsense #Dolares  #Neobux #Dolar,100dolaresdia,Learn how to win 100 dollars every day at https://t.co/xhfdtjcj4c #clixsense #olar #neobux #dolar,Learn How To Win 100 Dollars Every Day at https://t.co/xhfdtjcj4c #clixsense #olar #neobux #dolar
2685,903769323889680384,2017-09-01 23:59:32+00:00,"Vía @reforma Dólar cerró en $18.10, con lo que en la semana ganó 20 centavos, peor pérdida para peso desd... https://t.co/DfZI6AMwWJ",mangelhdez,"Via @Reform Dollar closed at $ 18.10, with which in the week he won 20 cents, worse loss for weight since ... https://t.co/dfzi6amwwj","Via @reform Dollar Closed at $ 18.10, With Which Heik He Won 20 Cents, Worse Loss for Weight Since ... https://t.co/dfzi6amwj"
2686,903769321813499905,2017-09-01 23:59:32+00:00,"Vía @reforma Dólar cerró en $18.10, con lo que en la semana ganó 20 centavos, peor pérdida para peso desd... https://t.co/noWzpAe9Uz",jorge_jimenezf,"Via @Reform Dollar closed at $ 18.10, with which in the week he won 20 cents, worse loss for weight since ... https://t.co/nowzpae9uz","Via @reform Dollar Closed at $ 18.10, With Which In The Week Heik 20 Cents, Worse Loss For Weight Since ... https://t.co/NowzPaee9UZ"
2687,903769315996028929,2017-09-01 23:59:30+00:00,"Vía @reforma Dólar cerró en $18.10, con lo que en la semana ganó 20 centavos, peor pérdida para peso desd... https://t.co/FlI0keI7XM",edithfalcon,"Via @Reform Dollar closed at $ 18.10, so in the week he won 20 cents, worse loss for weight decay ... https://t.co/fli0kei7xm","Via @reform dollar closed at $ 18.10, only in the week he won 20 cents, worse loss for weight decay ... https://t.co/Fli0Kei7xm"
2688,903769310010773505,2017-09-01 23:59:29+00:00,"Vía @reforma Dólar cerró en $18.10, con lo que en la semana ganó 20 centavos, peor pérdida para peso desd... https://t.co/J85JIXgf02",alegooday,"Via @Reform Dollar closed at $ 18.10, with which in the week he won 20 cents, worse loss for weight since ... https://t.co/j85jixgf02","Via @reform dollar closed at $ 18.10, with which in the week hek he won 20 cents, worse loss for weight since ... https://t.co/j85jixgf02"
2689,903769253698031617,2017-09-01 23:59:15+00:00,"não baixa o dolar pra 3,10 mas deixa eu ir pra Napoli sem eu ter que doar um rim, pfv https://t.co/RTZj0oUSrL",Rafik_071,"Não Baixa or Dolar Pra 3.10 Mas Deixa EU IR Pra Napoli Sem Eu Ter Que Dar Um Rim, PFV https://t.co/rtzj0usrl","Not low or dollar to 3.10 but let me go to napoli without having to give a kidney, pfv https://t.co/rtzj0usrl"
2690,903769122265292801,2017-09-01 23:58:44+00:00,José Guerra: Los chinos están muy cautos con cada dólar que invierten en #Venezuela https://t.co/W5OtDzMtIT  https://t.co/LQ8lskhPHT,CaraotaDigital,José Guerra: The Chinese are very cautious with every dollar that invest in #Venezuela https://t.co/w5otdzmtit https://t.co/lq8lskpht,José Guerra: The Chinese Are Very Cautions With Every Dollar That Invest In #Venezuela https://t.co/w5otdzmtit https://t.co/lq8lskpht
2691,903769078799716355,2017-09-01 23:58:34+00:00,"Pura letras muertas ¡Aqui manda el comunismo, el dolar pero sobre todo la ignorancia, con un pueblo sin identidad https://t.co/A1Ed7ig89W",ROGELIOVIVAS1,"Pure dead letters Here he sends communism, the dollar but especially ignorance, with a town without identity https://t.co/a1ed7ig89w","Pure Dead Letters Here He Sends Communism, The Dollar But Specially Ignorance, With A Town Without Identity https://t.co/A1ed7ig89w"
2692,903769040962891777,2017-09-01 23:58:25+00:00,"@laverdadmo si y lo venden a precios de dolar today, y nadie hace nada.",bravo_krlos,"@laverdadmo If and sell it at prices of Dolar Today, and nobody does anything.","@laverdadmo if and sell it at prices of dolar today, and nobody does anything."
2693,903769033509675008,2017-09-01 23:58:23+00:00,"Ecuador no sera la gran cosa, pero al menos aquí esta el dolar y eso vale.",Arcaya94,"Ecuador will not be the great thing, but at least here is the dollar and that is worth.","Ecuador Will Not Be The Great Thing, Butt At Least Here is the Dollar and That Is Worth."
2694,903768756870144003,2017-09-01 23:57:17+00:00,No suena descabellado pensar que empecemos 2018 con un dólar bajo los $ 600...,luchoacb41,It does not sound unleashed to think that we start 2018 with a dollar under the $ 600 ...,It Does Not Sound Unleashed to Think That We Start 2018 With A Dollar Under The $ 600 ...
2695,904131825760690177,2017-09-02 23:59:59+00:00,Aprende como ganar 100 dolares cada día en https://t.co/XhFdTjCj4c #Dolares #Neobux #Clixsense #Dolar,100dolaresdia,Learn how to win 100 dollars every day at https://t.co/xhfdtjcj4c #dolares #neobux #clixsense #dolar,Learn How To Win 100 Dollars Every Day at https://t.co/xhfdtjcj4c #dolares #neobux #clixsense #dolar
2696,904131726447968258,2017-09-02 23:59:36+00:00,"EP_Mundo: ► ¡Se descontroló el dólar Dicom!
 
https://t.co/sxKAGXvdmE https://t.co/SXPwefIODJ https://t.co/jPYfEvqkMO September 02, 2017…",radiovargas,"EP_MUVO: ► The Dol Dollar was uncontrolled!
 
https://t.co/sxkagxvdme https://t.co/sxpweofiodj https://t.co/jpyfevqkmo September 02, 2017 ...","Ep_Mouvo: ► The Dol Dollar WAS Uncontrolled!
 
https://t.co/sxkagxvdmm https://t.co/sxpweofiodj https://t.co/jpyfevqkmo September 02, 2017 ..."
2697,904131660035366912,2017-09-02 23:59:20+00:00,#02Sep | Dólar Dicom alcanzaó un tope máximo de 11 mil 401 bolívares por divisa https://t.co/lcFMU0NYUM https://t.co/jJEYYNBtTv,el_sumario,# 02Sep | Dollar Dicom reached a maximum stop of 11 thousand 401 bolivars by currency https://t.co/lcfmu0nyum https://t.co/jjeyynbttv,# 02sep | Dollar Dicom Reached to Maximum Stop of 11 Thousand 401 Bolivars by Currency https://t.co/lcfmu0nyum https://t.co/jjeyynbttv
2698,904131407559229443,2017-09-02 23:58:20+00:00,Deben fabricar cocinas de kerossene y esperar a juan vicenter gomez esperemos q dolar c poga a 4 bolivares los d ano 60,ferrerj364,"They must manufacture Kerosesene kitchens and wait for Juan Vicenter Gomez, let's wait for dollar c Poga A 4 Bolivares the D Ano 60","They Must Manufacture Kerosesene Kitchens and Wait for Juan Vicenter Gomez, Let's Wait For Dollar C Poga A 4 Bolivares The D Year 60"
2699,904131360352292866,2017-09-02 23:58:08+00:00,@kcaban51 @NotiUno Y A PAGAR!!..GAD NOSOTROS SOMOS UN COMMONWEALTH Y PODEMOS IR A QUIEBRA..SI CHINA LE PRESTA A USA ES POR ALGO Y ADICIONAL EL DOLAR YA MO,whiteenergy22,@ kcaban51 @notiuno and to pay!,@ kcaban51 @notiuno and to pay!
2700,904130903609401345,2017-09-02 23:56:20+00:00,"► ¡Se descontroló el dólar Dicom!
 
https://t.co/wSuhyAfn0D https://t.co/640pAHFrFy",EP_Mundo,"► The Dol Dollar was uncontrolled!
 
https://t.co/wsuhyafn0d https://t.co/640pahflfy.","► The Dol Dollar was uncontrolled!
 
https://t.co/wsuhyafn0d https://t.co/640pahflfy."
2701,904130900971184128,2017-09-02 23:56:19+00:00,@Belliiisima89 No sé de aquello...pero si quiere tengo Sharpies...5 dólar,LuisF_PC,@ Belliiisima89 I do not know about that ... but if you want I have sharpies ... 5 dollar,@ Belliiisima89 i do not know about that ... but if you want i have sharpies ... 5 Dollar
2702,904130420668760065,2017-09-02 23:54:24+00:00,@420deniz6969 saol kanka bazen googlea 12 dolar kaç tl yazınca falan (örnek) direk hesaplayıp gösterebiliyo tam anlamadım,berker6nova,@ 420Deniz6969 Saol Kanka Bazen Googlea 12 Dolar Kaç Tl Yazınce Falan (Örnek) Direk Hesaplayıp Gösterebiliyo Tam Anlamadım,@ 420deniz6969 Saul Kanka Bazen Google 12 Dolar Kaç Tl Yazın Falan (Örnek) Dirk Hesaplayıp Gösterebiliyo tam Anlamadım
2703,904129535645540352,2017-09-02 23:50:53+00:00,@DolarToday Con estas pendejadas de dolar today empiezo a creer de verdad que esta pagina la manipula el regimen venezolano,mixigim,@Dolartoday with these pendejadas by dollar today I begin to really believe that this page manipulates the Venezuelan regime,@Dolarartoday with thesis plotted by dollar today I begin to reallly believe that this page manipulates the venezuelan regime
2704,904129477822877697,2017-09-02 23:50:40+00:00,"Cuando Maduro llegó al gobierno el dolar costaba 18 Bs. hoy cuesta 18.000 Bs.
Siguen regalandolo a CUBA, a EEUU, BEISBOL y pare de contar...",Fundavade,"When the Government came to the Government, the dollar cost 18 Bs. Today it costs 18,000 BS.
They continue to warn it to Cuba, the US, baseball and stop counting ...","When the Government Came to the Government, The Dollar Cost 18 bs. Today IT Costs 18,000 bs.
They continue to Warn it to Cuba, The US, Baseball and Stop Counting ..."
2705,904129325414457351,2017-09-02 23:50:03+00:00,@negrowernicke En dólares aumentaba 10% anual. Con el dólar a 9 era comprable. Vos gastas 7 Lucas en medicamentos?,Susaz,@Negrowernicke in dollars increased 10% per year. With the dollar to 9 it was affordable. Do you spend 7 Lucas in medicines?,@NegrowernICKE in Dollars Increased 10% per year. With the dollar to 9 it was affordable. Do you spend 7 Lucas in Medicines?
2706,904494211302555649,2017-09-03 23:59:59+00:00,Aprende como ganar 100 dolares cada día en https://t.co/86Uu5x3d6y #Clixsense #Neobux #dolar,100dolaresdia,Learn how to win 100 dollars every day at https://t.co/86UU5x3d6y #clixsense #neobux #dolar,Learn How To Win 100 Dollars Every Day At https://t.co/86uu5x3d6y #clixsense #neobux #dolar
2707,904493969018630145,2017-09-03 23:59:01+00:00,yalnız albümün tek versiyonu 21 dolar hatırlatırım ki bu da 80 tlye denk geliyor neredeyse https://t.co/YZsDH5hNdM,laraaryaas,Yalnız Albümün Tek Versiyonu 21 Dolar Hatırlatım Ki Bu da 80 Tty Denk Geliyor NEREDEDYSE https://t.co/yzsdh5hndm,Yalnız Albümün Tek Versiyonu 21 dollar hatırlatım ki bu of 80 tty Denk Geliyor Nededyse https://t.co/yzsdh5hndm
2708,904493559516205057,2017-09-03 23:57:23+00:00,@LukasBlohon @OndrejStrasky Or maybe Guillame is the French Dolar?😃,KostisKorozis,@Lukasblohon @ondrejstrasky or Maybe Guillame is The French Dolar? 😃,@LukasBlohon @Ondrejstrasky or Maybe Guillame is the French dollar? 😃
2709,904493481015595011,2017-09-03 23:57:05+00:00,"El ""vestido de dólar"" solidario de Vicky Xipolitakis en los Estados Unidos https://t.co/ZnZJVg044C https://t.co/yFH7D2LPcF",carlaprensa,"The ""Dollar Dress"" Solidarity by Vicky Xipolitakis in the United States https://t.co/znzjvg044c https://t.co/yfh7d2lpcf","The ""Dollar Dress"" solidarity by Vicky Xipolitakis in the United States https://t.co/ZNZJVG044C https://t.co/YFH7D2LPCF"
2710,904493423973064704,2017-09-03 23:56:51+00:00,Perdí la fe en la democracia cuando ya no me dio gracia ver que manejan los hilos de la nación los que tienen un dolar como corazón.,miluinthesky,I lost faith in democracy when I did not give me grace to see that they handle the threads of the nation those who have a dollar as a heart.,I lost Faith in Democracy When I did not give me grace to see that they have to dollar the heart.
2711,904493226903601152,2017-09-03 23:56:04+00:00,@cometinwork @LaVanguardia Valor real del dólar?,AmericaObrera,@Cometinwork @lavanguardia real value of the dollar?,@Cometinwork @lavanguardia Real Value of the Dollar?
2712,904493153826340864,2017-09-03 23:55:47+00:00,"Comienzan a hacerse público los negocios grotescos detrás d la compra d cajas del CLAP con dólar d 10 Bs

https://t.co/28RlzwKvdl",SSanchezVz,"Start grotesque business behind the purchase of Coap boxes with Dollar D 10 BS

https://t.co/28rlzwkvdl.","Start Grotesque Business Behind the Purchase of Coap Boxes with Dollar D 10 BS

https://t.co/28rlzwkvdl."
2713,904493121148510208,2017-09-03 23:55:39+00:00,@AnibalPachanga5 @AngeldebritoOk son de un dolar es una hdp y a un horario que no hay nadie,TanaAle,@ Anibalpachanga5 @Angeldebritook are from a dollar is an HDP and a schedule that there is no one,@ Anibalpachanga5 @angeldebritook are from A Dollar is an HDP and A Schedule that there is no one
2714,904493117746839553,2017-09-03 23:55:38+00:00,"""El vestido de 'dólar solidario' de Xipolitakys en EEUU""

Me está x explotar el cerebro.",VictorTabas,"""The 'Solidarity Dollar' dress of Xipolitakys in the USA""

I'm X exploiting the brain.","""The 'Solidarity Dollar' Dress of Xipolitakys in the USA""

I'm X Exploiting The Brain."
2715,904493026214629376,2017-09-03 23:55:16+00:00,Todos son de 1 dólar!!! Y se hace la solidaria. Rata 😂 https://t.co/47SrrmbXLt,NicoTamareu,All are 1 dollar !!! And solidarity is done. Rat 😂 https://t.co/47srrmbxlt.,All Are 1 Dollar !!! And solidarity is done. Rat 😂 https://t.co/47srrmbxlt.
