,Datetime,Tweet Id,Text,Username,Text PT 1 Parcial,Text PT 2 final
5517,2018-05-17 23:58:25+00:00,997265112271499264,@guardia O dólar subindo. Vende Eletrobras logo p entrar dolares. Cade as medidas enviadas ao congresso com aumento de contrib social p servidor; legal dos jogs; abertura de cidades digitais; pgsts de contrb dos militares e teto constitucional. Tudo isso pode frear o dolar.,emiliobarros8,,@Guardia the dollar rising. Sell ​​Eletrobras soon to enter dollars. Cade the measures sent to Congress with a social contribution increase p. Jogs cool; opening of digital cities; Military control pgs and constitutional ceiling. All this can brake the dollar.
5518,2018-05-17 23:58:20+00:00,997265088972230656,Como que a gente planeja viajar pro exterior com o dólar desse jeito?,ErikaMMitie,,How do we plan to travel outside with the dollar that way?
5519,2018-05-17 23:58:04+00:00,997265022341525504,Caen operaciones inmobiliarias Suba del Dolar Luis Colao https://t.co/4EZMh4VADv,martilleroslp,,Caen real estate operations rise from the dollar louis tail https://t.co/4ezmh4vadv
5520,2018-05-17 23:57:56+00:00,997264989210759168,"Vocês já viram a cotação do dólar? 
Gente tá um absurdo de caro",ErikaMMitie,,"Have you ever seen the dollar quotation?
People are an absurdity of expensive"
5521,2018-05-17 23:57:33+00:00,997264891244314624,Dica do dia: Invista todo o seu dinheiro em dólar.,OGustavoNR,,Day tip: Invest all your money in dollars.
5522,2018-05-18 23:59:41+00:00,997627817306263557,@Calum5SOS aumento el dolar bro,niallfearlss,,@ Calum5sos increase the dollar bro
5523,2018-05-18 23:59:37+00:00,997627802689200129,@DolarToday Dólar Rata de caño basura pagado por la mafia de extrema derecha traidor inmoral,blas_velazquez,,@Dolartoday Dollar Rat of Caño Garbage Paid by the Extreme Mafia Right Immoral Traitor
5524,2018-05-18 23:59:29+00:00,997627769008939008,El dólar sigue atrasado: qué esperar hasta fin de año. https://t.co/pPI3TuSqNI,VascoAmonda,,The dollar remains late: what to expect until the end of the year. https://t.co/ppi3tusqni.
5525,2018-05-18 23:59:22+00:00,997627737962680320,La suba del #dólar la llegada del #mundial hasta la #bodareal. Hace que la conciencia del yorugua se distraiga de las rápiñas y muertes a manos de la #inseguridad.....,Cero5687,,The # dollar rise the arrival of #mundial to #Bodareal. It makes the awareness of the Yorugua get distracted from the rapids and deaths at the hands of #insecurity .....
5526,2018-05-18 23:59:15+00:00,"9,97628E+17","#Repost @itai_hagman with @get_repost
・・・
EL MERCADO PIDIÓ QUE ACELEREMOS EL AJUSTE Y MACRI LO ESCUCHÓ

Hace unos minutos Macri dio su primer conferencia de prensa desde la crisis financiera que disparó el dólar y... https://t.co/IUTuJvtC0j",lobosueltooe,,"#Repost @itai_hagman with @get_repost
· · ·
The market requested that we will accelerate the adjustment and Macri heard it

A few minutes ago Macri gave his first press conference from the financial crisis that fired the dollar and ... https://t.co/iutujvtc0j"
5527,2018-05-18 23:59:07+00:00,997627676805550080,"🍃METAFISICA DO VENTO🍃
Classe Média Pra Baixo↓ 
Dólar pra Cima↑
Gasolina pra Cima↑
Terão que se conformar com automóveis padrão, viagens a Disneyland CVC Viagens, Rivotril e quem sabe uma esticadinha até Miami. https://t.co/34zpv9AJL7 Cuba Moro Zé Dirceu @jornalnacional https://t.co/IM0gO8hc7w",razzendres,,"🍃Thysics of the wind🍃
Middle class down ↓
Dollar up ↑
Gasoline up ↑
They will have to settle for standard automobiles, travel to Disneyland CVC travel, rivotril and who knows a stretch to Miami. https://t.co/34zpv9ajl7 Cuba Moro Zé Dirceu @jornalnacional https://t.co/im0go8hc7w"
5528,2018-05-18 23:59:03+00:00,997627658564521984,"EL PERIODISMO  
VUELVE A INVENTAR  A MASSA  GANANDO  Y EN CAIDA LIBRE MACRI
MANIOBRA BURDA Y BASICA

PUBLICA @elisacarrio @marioraulnegri LA LISTA QUE COLABORARON EN LA CORRIDA DEL DOLAR

QUIENES COMPRARON: 
LOS MEDIOS? GOBERNADORES?  CANDIDATOS?  SINDICATOS?  LA UIA ?   ETC 🧐 https://t.co/7sADX77FpN",ArgentinaSoyNSB,,"THE JOURNALISM
Return to invent Massa winning and at free fallen macri
Burda and basic maneuver

Publish @elisacarrio @marioraulnegri The list that collaborated in the run of the dollar

Who bought:
THE MEDIA? Governors? Candidates? Trade unions? The uia? Etc 🧐 https://t.co/7sadx77fpn."
5529,2018-05-18 23:59:01+00:00,997627650322481152,Banco Central anuncia nova intervenção no mercado após alta do dólar https://t.co/NNeJp4wYEH,BiaCruz97,,Central bank announces new market intervention after high dollar https://t.co/Nnejp4wyeh
5530,2018-05-18 23:58:53+00:00,997627617305157632,"VALUACION PESO DOLAR 1970-2017, INFLACION DEVALUACION MEXICO USA. https://t.co/3fZOztLJ1d",osvaldo1720,,"Valuation Dollar weight 1970-2017, inflation devaluation Mexico USA. https://t.co/3fzoztlj1d."
5531,2018-05-18 23:58:48+00:00,997627594030829573,"ECONOMÍA 

Dólar cierra hasta en $20.31 en bancos.

#Entera2 #PorlaTarde #Dólar #Peso #BancosDeMéxico #México @Banxico @RayoVen JA https://t.co/UaPZJnXzuU",raymundocruzmx,,"ECONOMY

Dollar closes up to $ 20.31 in banks.

# Intera2 #PORLATARDE # Dollar #peso # BancosDeméxico # Mexico @banxico @rayoven j https://t.co/uapzjnxzuu"
5532,2018-05-18 23:58:28+00:00,997627512749477888,"Coño no seas burro, reproduce de la pc. Tampoco es que pensar se paga en dólar del paralelo pana. https://t.co/9D672NSCiY",OscGuard,,"Pussy do not be donkey, reproduce from the PC. Nor is it that thinking is paid on a dollar from the parallel corduroy. https://t.co/9d672nsciy."
5533,2018-05-19 23:59:43+00:00,997990216215523330,"FIN DEL DÓLAR... FIN
el dólar se respalda en el petróleo. En un pacto con Arabia Saudita. EEUU hoy sólo puede extraerlo con la Fracturacion Hidráulica, extrayendo y contaminando aguas, y provocando movimientos sísmicos. Pero ya es insostenible.
ES LA MUERTE DEL PETRODOLAR https://t.co/BqzIDpwk3L",gus_lato,,"End of the dollar ... End
The dollar is supported by oil. In a pact with Saudi Arabia. US Today can only extract it with hydraulic fracturing, extracting and contaminating waters, and causing seismic movements. But it is already unsustainable.
It is the death of the petrodolar https://t.co/bqzidpwk3l"
5534,2018-05-19 23:59:07+00:00,997990062553001984,"Bu sefer adam, köylüler vazgeçmesin diye 10 dolar yerine 20 dolardan alacağını söyler. Heveslenen köylüler yeniden maymun yakalamaya çıkar. Fiyat bir süre sonra 25 dolara yükselir; ama maymun yok denecek kadar azalır. Bunun üzerine adam 50 dolar vereceğini söyler;",RessamBob_BTC,,This time the man says that the villagers will take $ 10 instead of $ 10 so that you don't give up. The villagers are entitled to catch the monkey. The price rises to $ 25 after a while; But the monkey is not reduced enough to be called. This one tells the man will give you $ 50;
5535,2018-05-19 23:58:48+00:00,997989983981064192,".

Dolar 5 ,
Euro 6 TL ye  koşuyor,

Atv de kıymalı börek tarifi var....

Afiyet olsun ülkeye.",mrt_251907,,".

Dollar 5,
Euro is running to 6 TL,

Atv also has minced pie recipe ....

To the country of displinance."
5536,2018-05-19 23:57:59+00:00,997989779395502082,Me ha gustado un vídeo de @YouTube (https://t.co/DaTdoniQ8Z - La Milagrosa CREMA ANTI-ARRUGAS de 1 Dolar que usa mi Mamá para NO,biodisam,,I liked a video by @youtube (https://t.co/datdoniq8z - the miraculous 1 dollar anti-wrinkle cream that my mom uses for no
5537,2018-05-19 23:57:59+00:00,997989776346173440,"Sahabat kreatif, Bank Indonesia akan menetapkan kebijakan redenominasi atau mengubah uang Rp1.000 jadi Rp1 pada tahun 2019 biar nilai tukar rupiah menjadi lebih kecil secara nominal terhadap mata uang negara lain, termasuk dolar AS.

Wah..wah, setuju gak?
#MINGGUCERIA #ESTALORDO",rriproduasolo,,"Creative Friends, Bank Indonesia will establish a redenomination policy or change Rp1,000 to Rp1 in 2019 so that the rupiah exchange rate is nominally lower against the currency of other countries, including the US dollar.

Wow ... what do you agree?
#Mingguceria #ESTALORDO."
5538,2018-05-19 23:57:37+00:00,997989687829696512,"@MartinFelitti Porque estoy resfriado. 

Me encantaría salir y tener activos financieros en el exterior pero bueno, me quedo en casa mirando series y viendo como evoluciona el dolar",juanzinpena,,"@Martinfelitti Because I am cold.

I would love to go out and have financial assets abroad but hey, I stay at home looking at series and seeing how the dollar evolves"
5539,2018-05-19 23:56:36+00:00,997989431796748288,El dólar sigue subiendo y este viernes cerró arriba de los 32 pesos https://t.co/yL0jRWToaJ vía @Subrayado,Salto_Noticias,,The dollar continues to rise and this Friday he closed up the 32 pesos https://t.co/yl0jrwtoaj via @Subrajado
5540,2018-05-19 23:56:25+00:00,997989383046402051,@musaciftci22 @filizcemill @vekilince @RT_Erdogan Cidden bu kadar mı aklınız ben de idiot a anlatır gibi yazayım; dolar borclanma faizi en bboktan ülkelerde bile %2.5-3 tür.,Ataturk190519,,"@filizcemill @filizcemill @Filizcemill @Vekilince @RT_ERDOGAN Seriously, do you have in mind that I'm telling Idiot A; Dollar debt interest rate is 2.5-3% even in the most bbocry countries."
5541,2018-05-19 23:56:23+00:00,997989374150225920,@musaciftci22 @vekilince Gerzek muso sarayın 2 milyon dolar masrafınıda biz ödüyoruz,nurcanersinn,,@ musaciftci22 @Vekilince Gerzek Muso Palace We pay $ 2 million
5542,2018-05-19 23:56:03+00:00,997989289920262145,"Yüzyılın hocasi Nihat Hatipoğlu'na sorum var;Zekatımı dolar olarak versem, dolar arttıkça sevabım da artar mı? Geri dönüşünü bekliyorum.           #NihatHatipoğlu",muharremuky,,"My HoCasi Nihat Hatipoğlu of the century; If I give my intelligence dollars as dollars, my love increases as the dollar increases? Looking forward to your return. # Nihathatipoğlu"
5543,2018-05-19 23:55:58+00:00,997989271033303040,"@yazarmuratakan Kaynak 
400 milyon dolar vergi borcu silinen mehmet cengiz
Ve bu sadece 1 kisi 
Kim bilir bunun gbi kaç yandas var",YusufMirzaAslan,,"@Yazarmuratakan Source
400 million dollars tax debt deleted Mehmet Cengiz
And this is only 1 person
Who knows how many of this is gbi"
5544,2018-05-20 23:59:57+00:00,998352659101954050,"Muito convivente mostrar os números de 2014, e não os de 2015. 

Dólar a 4,50 no Governo Dilma ninguém lembra, né?
Inflação a 13% tbm não. 

Que preguiça. https://t.co/M5DuC7FzxM",_JulianoRossi,,"Very comfortable show the numbers of 2014, not those of 2015.

Dollar at 4,50 in Dilma government nobody remembers, right?
Inflation at 13% tbm no.

How lazy. https://t.co/m5duc7fzxm"
5545,2018-05-20 23:59:44+00:00,998352606308257792,"moedas fazem escândalo, dólar é silencioso. Qual dele você acha que eu quero ter no meu bolso?",negriell,,"Coins make scandal, dollar is quiet. Which one do you think I want to have in my pocket?"
5546,2018-05-20 23:59:37+00:00,998352578047041540,"Mario Negri se atragantó en la mesa de Mirtha Legrand | El diputado oficialista, mudo ante los cuestionamientos por el tarifazo y el dólar https://t.co/QnZqirfPo9 vía @Pagina12",FerAri69,,"Mario Negri choked on the table of Mirtha Legrand | The official deputy, mute before the questionings for the target and the dollar https://t.co/qnzqirfpo9 via @ page12"
5547,2018-05-20 23:59:26+00:00,998352532861747201,#uclamatica #hiperinflacion precio del dolar https://t.co/lDiGkDz6VG https://t.co/lDiGkDz6VG,uclamatica,,#uclamatica #HiperinFlation price of dollar https://t.co/ldigkdz6vg https://t.co/ldigkdz6vg
5548,2018-05-20 23:57:59+00:00,998352164362883072,"Cada vez que piensen en enviar un DM, piensen si tuviera un costo de 1 dólar por cada uno...pagarían por enviarlo?

Por un Twitter sin tanta pendejada.",Jun_kass,,"Every time you think about sending a DM, think if it was a cost of $ 1 for each one ... they would pay to send it?

For a Twitter without so much bullshit."
5549,2018-05-20 23:57:31+00:00,998352048969191425,"@fatihtezcan isiniz gucunuz yok chp ne yapmis onun bunun giybetindesiniz,hayat bok olmuş devlerin umrinda degil dolar almis gidiyo diş gucler deyip komik oluyorsunuz ayip ayip",Sezgin_Saffet,,"@fatihtezcan Don't have the GUP what you do ChP what you do in this is what you are in your dresser, life shit giants are worth the grew of the giants in the gems Almis go to dental guclar You are funny to be funny."
5550,2018-05-20 23:57:28+00:00,998352034121297922,@gunaysezen Sen zahmet etme bu koyar zenginiz biz veririz 11 bin dolar bu na koydururuz broo ;)) https://t.co/791OmkE8AC,vuralbozkurt45,,@gunaysezen You don't bother this puts your rich we give 11 thousand dollars in this na we will bleed Broo;)))) https://t.co/791omke8ac
5551,2018-05-20 23:56:37+00:00,998351823139418115,"Dolar 4,5. Tekrar düşünmek ister misiniz",qepqemal,,Dollar is 4.5. Would you like to think again
5552,2018-05-20 23:56:31+00:00,998351796522373120,"Vai começar o Gaúcha Faixa Especial, na @RdGaucha . Lava-Jato, pedágios, adoção, dólar, trabalho e educação estão entre as pautas. A partir das 21h. Produção da colega @kathlynmoreira_ .",_eduardomatos,,"It will start the Special Band Gaúcha at @rdgaucha. Jet, tolls, adoption, dollar, work and education are among the guidelines. From 9pm. Production of colleague @kathlynmoreira_."
5553,2018-05-20 23:56:29+00:00,998351787269779456,@sevilay33109508 @Bisusunyahu Dolar bazında yapıyorsanız şuan iyi seviyede. Ben çok uzun zamandır saklıyorum.. 24k satsdan aldım,_macellan_,,@bisusun33109508 @bisusunyahu If you are doing on a dollar basis is right now. I have been hiding too long .. 24k I got it from sats
5554,2018-05-20 23:56:05+00:00,998351686447058950,Me llego una lista de compradores de dólar futuro por whatsapp. Como puede ser que Nancy Pazos se haya enterado de eso y yo no.,Don_Perignonn,,I get a list of future dollar buyers by whatsapp. As it may be that Nancy Pazos has learned about that and I do not.
5555,2018-05-21 23:59:58+00:00,998715052374061056,"@NicolasMaduro Usted dijo que de ser reelecto arrancaba el mismo 21/05. Los dólares paralelos  jugaron posicion adelantada y ya colocaron la moneda en 1400S por dolar, y la inflación todos sabemos que la maracan ellos. ACTIVESE Y TRABAJE.",LosHumocaros,,"@NicolasMaduro You said that being re-elected to start the same 21/05. The parallel dollars played forward and already placed the coin in 1400s per dollar, and inflation we all know that they make it maracinate them. Active and work."
5556,2018-05-21 23:59:53+00:00,998715031016693760,"Grandes cortinas de humo para que cuando te des cuenta, es demasiado tarde. Lo mismo el dólar, hoy a la venta en $20! https://t.co/btVihYoRx5",STurtle,,"Great curtains of smoke so that when you realize, it's too late. The same the dollar, today on sale at $ 20! https://t.co/btvihyorx5."
5557,2018-05-21 23:59:22+00:00,998714903325216768,"Como um país, sem estabilidade econômica, trabalha o preço do petróleo indexado pelo dólar direto ao consumidor ? Em casos de desvalorização da moeda, combustível aumenta e inflação sobe junto. https://t.co/HyxWg3m7jN",bezerf02,,"As a country, without economic stability, works the price of oil indexed by the direct dollar to the consumer? In cases of currency devaluation, fuel increases and inflation rises together. https://t.co/hyxwg3m7jn"
5558,2018-05-21 23:58:47+00:00,998714756851814401,"@C5N @Gatosylvestre Quintana esta en todas!!! Dolar futuro,farmacity,etc. Ya dan asco con tanta caradures",marsosa4,,"@ C5n @GatosyLvestre Quintana is at all !!! Future dollar, pharmacity, etc. Already disgust with so much faradures"
5559,2018-05-21 23:58:39+00:00,998714720311013378,Hoje foi a vez do ramon ir ao 1 dólar comigo rs,Madinhadias,,Today was Ramon's turn to go to 1 dollar with me rs
5560,2018-05-21 23:58:33+00:00,998714697229664256,"El dólar cedió 18 centavos a $ 24,93 ante mayor oferta  https://t.co/HT3SVSzyMr",ARGpotencia,,The dollar yielded 18 cents to $ 24.93 with more offer https://t.co/ht3svszymr
5561,2018-05-21 23:58:30+00:00,998714685015904261,"Retweeted Abdala Farah Netto 🇵🇸 🇧🇷 (@abdalafarah):

Dólar batendo R$4,00 ?!?!?!

Lembro de uma música (com dança e coreografia):

""GRITA FORTE BRASILEIRO Ê Ê Ê
FORA DILMA, FORA LULA,
FORA PT""

Eram os manifestoches amarelos da FIESP! 
Onde estão?",AldoNunes57,,"Retweeted Abdala Farah Netto 🇵🇸 🇧🇷 (@abdalafarah):

Dollar beating $ 4.00?!?!?!

I remember a song (with dance and choreography):

""British Brazilian Strong is
Off Dilma, out Lula,
Out pt ""

It was the yellow manifestoches of Fiesp!
Where are?"
5562,2018-05-21 23:58:12+00:00,998714607727497216,"Y en esa época eramos la economía mas boyante de América, nuestra moneda era mas valorada que el dolar, no había escasez y estaba formándose un país de primer mundo https://t.co/bCFwGaPIEW",angelhiguera,,"And at that time we were the most buoyant economy of America, our currency was more valued than the dollar, there was no shortage and was forming a country of first world https://t.co/bcfwgapiew"
5563,2018-05-21 23:58:03+00:00,998714572046569473,"@rosa_riscala Se tiver falando sobre o dólar, acho que não deu certo não.... ainda essa semana decola aos 3,80...",RenanPimentao,,"@resca_riscala if you have talking about the dollar, I think it did not work ... still this week take off to the 3.80 ..."
5564,2018-05-21 23:58:01+00:00,998714561531449344,@AnalizBist Bence siz inandırıcı değilsiniz. Kapitalist banka işleten kim çok belli. Dolar zengini kimler belli oluyo. Bir yüzzukle basladı herşey.,cirak007,,@Analizbist I think you are not convincing. Who operates the capitalist bank is very clear. Who is the dollar rich. It's an american battled everything.
5565,2018-05-21 23:57:49+00:00,998714513909219328,"@PaolaBaley Son unos hijos de puta, se aprovechan de que el dólar subió como loco y te enganchan",anaclehue,,"@PaolaBaley are sons of a bitch, they take advantage of the dollar rose like crazy and hook you"
5566,2018-05-22 23:59:59+00:00,999077445641883648,"çıkıp bir şey yapamayacak kadar zor bir duruma sokanlar ülkemizi, gittiğinizde ülkemizi yeniden ayağa kaldıracağız. ""Dolar 4.80""",DVatandas,,"Those who come out to a situation to go out and do something we will remove our country again when you go to your country. ""Dollar 4.80"""
5567,2018-05-22 23:59:59+00:00,999077443964162049,"Dolar 4.80
3 ay sonra 6,80 mi olur 7,80 mi?",BarisAltunbas_,,"Dollar 4.80
Is 6,80 in 3 months after 7,80?"
5568,2018-05-22 23:59:58+00:00,999077442441576448,@muraddcakmak Ozetle dolar cebimizde yok ama tl olarak bi yerlere gidiyor. Bu ulkede bir ekonomist coktur bir de teknik direktör isi bilmeden konusur derler bizde o misal😎,bekmekcioglu,,@muraddcak Ozetle is in our pocket in our pocket but it's going to places in TL. This is an economist coktur a technical director without knowing Konusur Konusur Konusuri
5569,2018-05-22 23:59:58+00:00,999077440923283458,"Ananın a*ı dolar 
Kime bu inat
#dolar467",emrcolaak,,"Anan's A * I Dollars
To whom is this inat
# dollar467"
5570,2018-05-22 23:59:57+00:00,999077436515024896,Neredesin ay yüzlüm? Dolar 4.80 #OHAL var. Sesimizi çıkarmaya korkuyoruz.  #WeAreErdogan https://t.co/RzAkP5Avvo,erhangazi,,Where are you moonfacials? I have dollars 4.80 #ohal. We are afraid to remove our voice. #Weareerdogan https://t.co/rzakp5avvo
5571,2018-05-22 23:59:57+00:00,999077436078854144,"Dolar 4.80 , Memleket iflas vermeden, ekonomi bakanı, bağlı bulunduğu hükümetin (ilgililerinden) borç para mı istese acaba, (ç) aldıklarından...",nevruzsnmz,,"Dollar 4.80, Hometown, without bankruptcy, the Minister of Economy, is connected to the Government of the Government (interested) of the Government (interested) of the Government (interests), as they receive (Ç) ..."
5572,2018-05-22 23:59:56+00:00,999077433285345280,dolar 4.80 olmuş cüzdanımın içinde yıllardır duran 2 dolar vardı gidip sigara alayım yarın boş bardağın dibinde su ararken ben,Hunillibiri,,"Dollar 4.80 had 2 dollars standing in my wallet for years, I go to cigarette when I was looking for the water at the bottom of the empty cup tomorrow"
5573,2018-05-22 23:59:55+00:00,999077426712936453,Ya ne güzel işte 1 dolar veriyosun 4.80 lira alıyosun Kappa,ilkertatt,,What's good in Here is $ 1 $ 1 4 4.80 Lira ALIYOSUNPAKPA
5574,2018-05-22 23:59:55+00:00,999077426444595206,"Görmüyormusunuz Ülkeye Dolar Üzerinden Operasyon Çekmeye Çalışıyorlar !!

ALLAHIM ..
Birlik ve Beraberliğimizi
Bozmak İsteyenlere Fırsat Verme❗❗❗

#DevletimeGüvenimSonsuz",ramazanalmaz02,,"You have seen are trying to attract operation over the country to the country !!

God ..
Our Union and Together
Giving opportunity to those who want to break up

# Is without my state"
5575,2018-05-22 23:59:54+00:00,999077425115025408,"Dolar AS Melemah, Harga Emas Stabil https://t.co/OkoLKtOZ6A https://t.co/zwaqKO80Lv",andri000me_15,,"US Dollar Weakens, Stable Gold Prices https://t.co/okolktoz6a https://t.co/ZWAQKO80LV"
5576,2018-05-22 23:59:53+00:00,999077417812680704,"ABD’nin hayatiyet aşıladığı Siyasal İslâm’ın kendini bağlı hissettiği yeşil türbe yeşili değil dolar yeşili idi.

| İsmet Özel",mkddr_ylmz44,,"The United States was the green shrine that the political Islam, where the political Islam exceeds himself, was not a dollar green.

| İsmet Special"
5577,2018-05-23 23:59:55+00:00,999439815111315456,"Dolar uçup giderken hâlâ alım gücünden bahsediyolar,ama benim daha fazla içime alacak gücüm kalmadı",fatiymis,,"The dollar is still talking about buying power, but I'm not my strength to drink more"
5578,2018-05-23 23:59:53+00:00,999439806252900352,"🇹🇷 Dolar 10 Tl, Euro 15 Tl olsa ne olur biz BİRLİK olduktan sonra. Dolar 1 Tl, Euro 1 Tl, Benzin 50 Kr. olsa ne olur BİZ DAĞILDIKTAN sonra. Libya’da benzin bedavaydı.Suriye’de ucuzNe Suriye kaldı, Ne LibyaBunun da üstesinden geleceğiz inşallahTek kelimeile #Başaramayacaksınız",CDEMRKAYA,,"🇹🇷 Dollar 10 TL, EURO 15 TL though we are unioned. Dollar 1 TL, Euro 1 TL, gasoline 50 Kr. After deploying what happened. Gasoline is free in Libya. The cheapest in Syria was sold in Syria, what we will overcome the Libyab, I will not be able to achieve the successful word #"
5579,2018-05-23 23:59:51+00:00,999439797633667072,Dolar 4.80 olması üstelik bi gece yarısı oldu bittiye getirilmesi sonrasında da tekrar 4.57 lere çekilmesi 2 saat içinde kimin işine yarar bu olanlardan hep onlar sorumlu,ayhanordinaryus,,"Dollar 4.80, it has been half the midnight after the fact that it was noted again in 2 hours in 2 hours, are always responsible for those who benefit from those who benefit from these in 2 hours"
5580,2018-05-23 23:59:50+00:00,999439796954157056,Dolar Türk Lirası karşısında değer kazandığı için buna sevinen hain var. Tam bağımsız Türkiye için çalışan yerli ve milli insanlar oldukça #Başaramayacaksınız,bllzmn,,The dollar has a pleasant traitor as he gained value against the Turkish Lira. Full Independent Running Native and National People Running for Turkey # You will not be able to accomplish
5581,2018-05-23 23:59:47+00:00,999439784417226752,"Dolar, Euro, Sterlin rekor üstüne rekor kırıyor ve milyonlarca insan neyin ne olduğundan habersiz bir şekilde 2023’ü bekliyor...",yolculuktayiz,,"The dollar, Euro breaks the record on top of the sterling record and the millions of people are unaware of what is happily waiting for 2023 ..."
5582,2018-05-23 23:59:47+00:00,999439784249511936,"Cüppeli Ahmet yaptığı açıklamada ""sayın cumhurbaşkanımdan rica ediyorum dolar duasına çıkalım. Yoksa cemaatin çek senetleri zora girecek"" diyor...",Gazeteci20012,,"Lübeli Ahmet in his statement ""I'm asking for Dollar President in Dollar prayer. Or the congregation's check deeds will go into the hard"" says ..."
5583,2018-05-23 23:59:47+00:00,999439783016452096,Bizi kıskanan Avrupa şu canavarı bizim alım gücümüzle 2000 TL'ye alırken biz dolar ne zaman 5 TL olacak diye bacaklarımızı açtık bekliyoruz. https://t.co/5ZCGRaBTUu,bulmayinlanbeni,,"When we are envying us the following monster to $ 2000 with our purchase strength to $ 2000, when we will have opened our legs when we will be 5 TL. https://t.co/5zcgrabtuu"
5584,2018-05-23 23:59:37+00:00,999439742130323457,@victorfyt @abelrcp No les da la cabeza y creen q todos somos analfabetos financieros... Con el dolar K da lo mismo q hoy,mar_gnfr,,@victorfyt @abelrcp does not give them the head and believe that we are all financially illiterate ... with the dollar k gives the same as today
5585,2018-05-23 23:59:30+00:00,999439709716779008,"@LucasMaripil3 @agusrivero23 @GustavoYarroch y también hay q tener en cta que river todavía no pago ninguna cuota del pase de Pratto, cuya compra se calculó con un dólar a 19 pesos...",bard477,,"@ Lucasmaripil3 @ agusrivero23 @gustavoyarroch and also have to have in CTA that River still did not pay any fee of the Pasto pass, whose purchase was calculated with a dollar to 19 pesos ..."
5586,2018-05-23 23:59:29+00:00,999439708773081088,"kurdaki dalgalanma Türkiye ile ilgili değilmiş
Bunu söyleyen Cumhurbaşkanı
Bu dalgalanma bizi ilgilendiren durum değil yani
Dolar 10 lira olsa ne yazar
Bize ne
...... https://t.co/TQYMbM4gw6",Huseyinmert99,,"Current surge is not related to Turkey
President that says that
This ripple is not the situation that concerns us
The dollar 10 pounds the writer though
What to us
...... https://t.co/tqymbm4gw6"
5587,2018-05-23 23:59:24+00:00,999439685507264512,@ulkerbatuhan Peki dolarin artmasi ile senkronize degisen benzin dolar inince neden inmiyor?,Alp_eerr,,@ulkerbatuhan So why doesn't go down to the synchronized vicinity of the dollar by increasing the dollar?
5588,2018-05-24 23:59:22+00:00,999802065844166656,Emperyalist darbeci dolar neden hep biz uyuyunca hareket ediyon laa,gorbadina,,The imperialist impulse dollar is why we always mobilize when we sleep
5589,2018-05-24 23:59:13+00:00,999802026149203968,"@ergn_diler #Başaramayacaksınız
ABD Dersine İyi çalışmış gelmıs
Biliyorlarkı sadece TÜRKİYE’Yİ Tek basına kontrol edemeyiz önce Muttefıklerıne oparasyon ondan sonra TÜRKİYE’YE Öyle oldu
Bunu bılen TÜRKİYE ABD’NİN Yaptığı DOLAR HAMLESINE
Karşı nasıl cevap verecek
AKDENİZ’LE CEVAP VERECEK.",tuncaytopcu1972,,"@Engn_das # will not be able to achieve
Well worked in US class
Know only Turkey to check the single press Before the opparation of the matters after it was so to Turkey
This is that Turkey's Dollar Hamles in Turkey
How to answer against
Will respond with the Mediterranean."
5590,2018-05-24 23:59:06+00:00,999801999582486537,@apemia Sen istiyor kaç Dolar sevgili hocam 😂😂😂😂😂,SedatAkyol1616,,@apemia you want how many dollars dearest hocam 😂😂😂😂😂
5591,2018-05-24 23:58:52+00:00,999801941013286912,"Dolar 4.75
Hala 10 TL ye 2 fetöcü satın alıp 
Üstüne 2 de sakız ya da bir chp li alabiliyorsunuz",muratgn05568220,,"Dollar 4.75
Still buy 2 fetunds at 10 TL
You are able to get gum or a CHP li on top 2"
5592,2018-05-24 23:58:52+00:00,999801937708093440,Dolar 4.69 sen halla 1.59..,BDolarling,,Dollar 4.69 You Hall 1.59 ..
5593,2018-05-24 23:58:45+00:00,999801911254675456,"eu calculei e até que não fica tão caro só que o dolar agora ta muito alto, se cair uns 30 centavos já da mais de 20 reais de diferença",kimseokjiz,,"I calculated and until it is not so expensive only that the dollar now is very loud, if it falls about 30 cents already from more than 20 real difference"
5594,2018-05-24 23:58:44+00:00,999801904837332992,"@bbcturkce Dolar yükseliyor, oyu düşüyor, suratı asılıyor ve şimdi de silah ambargosu adım adım yaklaşıyor. F 35 projesi çöküyor. Erdoğan artık F 35'le Kandil'i bombalamak yerine Hazerfen Çelebi gibi kanat takıp, kendini Galata Kulesi'nden Güney Kutbuna doğru havalandırır inşallah.",sarisozen1,,"@bbcturkce dollars rising, the vote falls, hanging on the face, and now the gun embargo is approaching step by step. The F 35 project crashes. Erdogan is now fitting the wing such as Hazerfen Çelebi instead of bombing the F 35 with Hazerfen Çelebi and ventilates himself to the South Pole from the Galata Tower."
5595,2018-05-24 23:58:41+00:00,999801891667226632,"@Canal1Colombia @IvanDuque De doble rasero con un apartamento a sus 40 años y eso q lo consiguió mas joven  por  239000 dólares en usa, multipliquen por el valor del dólar y me cuentan.",jab211778,,"@ Canal1Colombia @ivanduque with double standard with an apartment at 40 years and that got it younger for 239,000 dollars in the US, multiply for the value of the dollar and tell me."
5596,2018-05-24 23:58:37+00:00,999801876941099008,"@sahurvaktiahbr @tvahaber @muratgener @ahmetyenilmez Dolar kaç tl olursa olsun, vatan hainlerinin değeri hala 1 dolar.",4K_gurcu,,"@sahurvaktiahbr @tvahaber @muratgener @AhmaMenVAnGener No matter how TL is the value of homeland traitors, the value of homeland is still $ 1."
